Case_ID,Timestamp,Activity,Resource,Cost
C_3840,2026-01-27 16:05:00,Verificacion_Automatica,API,2
C_3840,2026-01-27 16:07:00,Calculo_Scoring,API,1
C_3840,2026-01-27 16:09:00,Comprobar_Antecedentes,API,1
C_3840,2026-01-27 16:14:00,Requiere_Revision_Manual,Sistema,0
C_3840,2026-01-27 18:14:00,Analisis_Riesgo_Manual,Empleado,50
C_3840,2026-01-27 18:44:00,Aprobacion_Manual,Empleado,0
C_3841,2026-01-27 16:10:00,Recibir_Solicitud,Sistema,0
C_3841,2026-01-27 16:15:00,Verificacion_Automatica,API,2
C_3841,2026-01-27 16:17:00,Comprobar_Antecedentes,API,1
C_3841,2026-01-27 16:19:00,Calculo_Scoring,API,1
C_3841,2026-01-27 16:24:00,Requiere_Revision_Manual,Sistema,0
C_3841,2026-01-27 18:24:00,Analisis_Riesgo_Manual,Empleado,50
C_3841,2026-01-27 18:54:00,Aprobacion_Manual,Empleado,0
C_3842,2026-01-27 16:20:00,Recibir_Solicitud,Sistema,0
C_3842,2026-01-27 16:25:00,Verificacion_Automatica,API,2
C_3842,2026-01-27 16:27:00,Comprobar_Antecedentes,API,1
C_3842,2026-01-27 16:29:00,Calculo_Scoring,API,1
C_3842,2026-01-27 16:34:00,Aprobacion_Automatica,Sistema,0
C_3842,2026-01-27 16:39:00,Emitir_Transferencia,Banco,5
C_3843,2026-01-27 16:30:00,Recibir_Solicitud,Sistema,0
C_3843,2026-01-27 16:35:00,Verificacion_Automatica,API,2
C_3843,2026-01-27 16:37:00,Calculo_Scoring,API,1
C_3843,2026-01-27 16:39:00,Comprobar_Antecedentes,API,1
C_3843,2026-01-27 16:44:00,Aprobacion_Automatica,Sistema,0
C_3843,2026-01-27 16:49:00,Emitir_Transferencia,Banco,5
C_3844,2026-01-27 16:40:00,Recibir_Solicitud,Sistema,0
C_3844,2026-01-27 16:45:00,Verificacion_Automatica,API,2
C_3844,2026-01-27 16:47:00,Comprobar_Antecedentes,API,1
C_3844,2026-01-27 16:49:00,Calculo_Scoring,API,1
C_3844,2026-01-27 16:54:00,Requiere_Revision_Manual,Sistema,0
C_3844,2026-01-27 18:54:00,Analisis_Riesgo_Manual,Empleado,50
C_3844,2026-01-27 19:24:00,Rechazo_Manual,Empleado,0
C_3845,2026-01-27 16:50:00,Recibir_Solicitud,Sistema,0
C_3845,2026-01-27 16:55:00,Verificacion_Automatica,API,2
C_3845,2026-01-27 16:57:00,Comprobar_Antecedentes,API,1
C_3845,2026-01-27 16:59:00,Calculo_Scoring,API,1
C_3845,2026-01-27 17:04:00,Aprobacion_Automatica,Sistema,0
C_3845,2026-01-27 17:09:00,Emitir_Transferencia,Banco,5
C_3846,2026-01-27 17:00:00,Recibir_Solicitud,Sistema,0
C_3846,2026-01-27 17:05:00,Verificacion_Automatica,API,2
C_3846,2026-01-27 17:07:00,Calculo_Scoring,API,1
C_3846,2026-01-27 17:09:00,Comprobar_Antecedentes,API,1
C_3846,2026-01-27 17:14:00,Aprobacion_Automatica,Sistema,0
C_3846,2026-01-27 17:19:00,Emitir_Transferencia,Banco,5
C_3847,2026-01-27 17:10:00,Recibir_Solicitud,Sistema,0
C_3847,2026-01-27 17:15:00,Verificacion_Automatica,API,2
C_3847,2026-01-27 17:17:00,Comprobar_Antecedentes,API,1
C_3847,2026-01-27 17:19:00,Calculo_Scoring,API,1
C_3847,2026-01-27 17:24:00,Aprobacion_Automatica,Sistema,0
C_3847,2026-01-27 17:29:00,Emitir_Transferencia,Banco,5
C_3848,2026-01-27 17:20:00,Recibir_Solicitud,Sistema,0
C_3848,2026-01-27 17:25:00,Verificacion_Automatica,API,2
C_3848,2026-01-27 17:27:00,Comprobar_Antecedentes,API,1
C_3848,2026-01-27 17:29:00,Calculo_Scoring,API,1
C_3848,2026-01-27 17:34:00,Aprobacion_Automatica,Sistema,0
C_3848,2026-01-27 17:39:00,Emitir_Transferencia,Banco,5
C_3849,2026-01-27 17:30:00,Recibir_Solicitud,Sistema,0
C_3849,2026-01-27 17:35:00,Verificacion_Automatica,API,2
C_3849,2026-01-27 17:37:00,Calculo_Scoring,API,1
C_3849,2026-01-27 17:39:00,Comprobar_Antecedentes,API,1
C_3849,2026-01-27 17:44:00,Aprobacion_Automatica,Sistema,0
C_3849,2026-01-27 17:49:00,Emitir_Transferencia,Banco,5
C_3850,2026-01-27 17:40:00,Recibir_Solicitud,Sistema,0
C_3850,2026-01-27 17:45:00,Verificacion_Automatica,API,2
C_3850,2026-01-27 17:47:00,Calculo_Scoring,API,1
C_3850,2026-01-27 17:49:00,Comprobar_Antecedentes,API,1
C_3850,2026-01-27 17:54:00,Requiere_Revision_Manual,Sistema,0
C_3850,2026-01-27 19:54:00,Analisis_Riesgo_Manual,Empleado,50
C_3850,2026-01-27 20:24:00,Aprobacion_Manual,Empleado,0
C_3851,2026-01-27 17:50:00,Recibir_Solicitud,Sistema,0
C_3851,2026-01-27 17:55:00,Verificacion_Automatica,API,2
C_3851,2026-01-27 17:57:00,Calculo_Scoring,API,1
C_3851,2026-01-27 17:59:00,Comprobar_Antecedentes,API,1
C_3851,2026-01-27 18:04:00,Requiere_Revision_Manual,Sistema,0
C_3851,2026-01-27 20:04:00,Analisis_Riesgo_Manual,Empleado,50
C_3851,2026-01-27 20:34:00,Aprobacion_Manual,Empleado,0
C_3852,2026-01-27 18:00:00,Recibir_Solicitud,Sistema,0
C_3852,2026-01-27 18:05:00,Verificacion_Automatica,API,2
C_3852,2026-01-27 18:07:00,Comprobar_Antecedentes,API,1
C_3852,2026-01-27 18:09:00,Calculo_Scoring,API,1
C_3852,2026-01-27 18:14:00,Aprobacion_Automatica,Sistema,0
C_3852,2026-01-27 18:19:00,Emitir_Transferencia,Banco,5
C_3853,2026-01-27 18:10:00,Recibir_Solicitud,Sistema,0
C_3853,2026-01-27 18:15:00,Verificacion_Automatica,API,2
C_3853,2026-01-27 18:17:00,Comprobar_Antecedentes,API,1
C_3853,2026-01-27 18:19:00,Calculo_Scoring,API,1
C_3853,2026-01-27 18:24:00,Aprobacion_Automatica,Sistema,0
C_3853,2026-01-27 18:29:00,Emitir_Transferencia,Banco,5
C_3854,2026-01-27 18:20:00,Recibir_Solicitud,Sistema,0
C_3854,2026-01-27 18:25:00,Verificacion_Automatica,API,2
C_3854,2026-01-27 18:27:00,Calculo_Scoring,API,1
C_3854,2026-01-27 18:29:00,Comprobar_Antecedentes,API,1
C_3854,2026-01-27 18:34:00,Requiere_Revision_Manual,Sistema,0
C_3854,2026-01-27 20:34:00,Analisis_Riesgo_Manual,Empleado,50
C_3854,2026-01-27 21:04:00,Aprobacion_Manual,Empleado,0
C_3855,2026-01-27 18:30:00,Recibir_Solicitud,Sistema,0
C_3855,2026-01-27 18:35:00,Verificacion_Automatica,API,2
C_3855,2026-01-27 18:37:00,Comprobar_Antecedentes,API,1
C_3855,2026-01-27 18:39:00,Calculo_Scoring,API,1
C_3855,2026-01-27 18:44:00,Aprobacion_Automatica,Sistema,0
C_3855,2026-01-27 18:49:00,Emitir_Transferencia,Banco,5
C_3856,2026-01-27 18:40:00,Recibir_Solicitud,Sistema,0
C_3856,2026-01-27 18:45:00,Verificacion_Automatica,API,2
C_3856,2026-01-27 18:47:00,Comprobar_Antecedentes,API,1
C_3856,2026-01-27 18:49:00,Calculo_Scoring,API,1
C_3856,2026-01-27 18:54:00,Requiere_Revision_Manual,Sistema,0
C_3856,2026-01-27 20:54:00,Analisis_Riesgo_Manual,Empleado,50
C_3856,2026-01-27 21:24:00,Aprobacion_Manual,Empleado,0
C_3857,2026-01-27 18:50:00,Recibir_Solicitud,Sistema,0
C_3857,2026-01-27 18:55:00,Verificacion_Automatica,API,2
C_3857,2026-01-27 18:57:00,Calculo_Scoring,API,1
C_3857,2026-01-27 18:59:00,Comprobar_Antecedentes,API,1
C_3857,2026-01-27 19:04:00,Requiere_Revision_Manual,Sistema,0
C_3857,2026-01-27 21:04:00,Analisis_Riesgo_Manual,Empleado,50
C_3857,2026-01-27 21:34:00,Aprobacion_Manual,Empleado,0
C_3858,2026-01-27 19:00:00,Recibir_Solicitud,Sistema,0
C_3858,2026-01-27 19:05:00,Verificacion_Automatica,API,2
C_3858,2026-01-27 19:07:00,Calculo_Scoring,API,1
C_3858,2026-01-27 19:09:00,Comprobar_Antecedentes,API,1
C_3858,2026-01-27 19:14:00,Requiere_Revision_Manual,Sistema,0
C_3858,2026-01-27 21:14:00,Analisis_Riesgo_Manual,Empleado,50
C_3858,2026-01-27 21:44:00,Aprobacion_Manual,Empleado,0
C_3859,2026-01-27 19:10:00,Recibir_Solicitud,Sistema,0
C_3859,2026-01-27 19:15:00,Verificacion_Automatica,API,2
C_3859,2026-01-27 19:17:00,Comprobar_Antecedentes,API,1
C_3859,2026-01-27 19:19:00,Calculo_Scoring,API,1
C_3859,2026-01-27 19:24:00,Aprobacion_Automatica,Sistema,0
C_3859,2026-01-27 19:29:00,Emitir_Transferencia,Banco,5
C_3860,2026-01-27 19:20:00,Recibir_Solicitud,Sistema,0
C_3860,2026-01-27 19:25:00,Verificacion_Automatica,API,2
C_3860,2026-01-27 19:27:00,Calculo_Scoring,API,1
C_3860,2026-01-27 19:29:00,Comprobar_Antecedentes,API,1
C_3860,2026-01-27 19:34:00,Aprobacion_Automatica,Sistema,0
C_3860,2026-01-27 19:39:00,Emitir_Transferencia,Banco,5
C_3861,2026-01-27 19:30:00,Recibir_Solicitud,Sistema,0
C_3861,2026-01-27 19:35:00,Verificacion_Automatica,API,2
C_3861,2026-01-27 19:37:00,Comprobar_Antecedentes,API,1
C_3861,2026-01-27 19:39:00,Calculo_Scoring,API,1
C_3861,2026-01-27 19:44:00,Aprobacion_Automatica,Sistema,0
C_3861,2026-01-27 19:49:00,Emitir_Transferencia,Banco,5
C_3862,2026-01-27 19:40:00,Recibir_Solicitud,Sistema,0
C_3862,2026-01-27 19:45:00,Verificacion_Automatica,API,2
C_3862,2026-01-27 19:47:00,Comprobar_Antecedentes,API,1
C_3862,2026-01-27 19:49:00,Calculo_Scoring,API,1
C_3862,2026-01-27 19:54:00,Aprobacion_Automatica,Sistema,0
C_3862,2026-01-27 19:59:00,Emitir_Transferencia,Banco,5
C_3863,2026-01-27 19:50:00,Recibir_Solicitud,Sistema,0
C_3863,2026-01-27 19:55:00,Verificacion_Automatica,API,2
C_3863,2026-01-27 19:57:00,Comprobar_Antecedentes,API,1
C_3863,2026-01-27 19:59:00,Calculo_Scoring,API,1
C_3863,2026-01-27 20:04:00,Aprobacion_Automatica,Sistema,0
C_3863,2026-01-27 20:09:00,Emitir_Transferencia,Banco,5
C_3864,2026-01-27 20:00:00,Recibir_Solicitud,Sistema,0
C_3864,2026-01-27 20:05:00,Verificacion_Automatica,API,2
C_3864,2026-01-27 20:07:00,Comprobar_Antecedentes,API,1
C_3864,2026-01-27 20:09:00,Calculo_Scoring,API,1
C_3864,2026-01-27 20:14:00,Aprobacion_Automatica,Sistema,0
C_3864,2026-01-27 20:19:00,Emitir_Transferencia,Banco,5
C_3865,2026-01-27 20:10:00,Recibir_Solicitud,Sistema,0
C_3865,2026-01-27 20:15:00,Verificacion_Automatica,API,2
C_3865,2026-01-27 20:17:00,Comprobar_Antecedentes,API,1
C_3865,2026-01-27 20:19:00,Calculo_Scoring,API,1
C_3865,2026-01-27 20:24:00,Aprobacion_Automatica,Sistema,0
C_3865,2026-01-27 20:29:00,Emitir_Transferencia,Banco,5
C_3866,2026-01-27 20:20:00,Recibir_Solicitud,Sistema,0
C_3866,2026-01-27 20:25:00,Verificacion_Automatica,API,2
C_3866,2026-01-27 20:27:00,Comprobar_Antecedentes,API,1
C_3866,2026-01-27 20:29:00,Calculo_Scoring,API,1
C_3866,2026-01-27 20:34:00,Aprobacion_Automatica,Sistema,0
C_3866,2026-01-27 20:39:00,Emitir_Transferencia,Banco,5
C_3867,2026-01-27 20:30:00,Recibir_Solicitud,Sistema,0
C_3867,2026-01-27 20:35:00,Verificacion_Automatica,API,2
C_3867,2026-01-27 20:37:00,Calculo_Scoring,API,1
C_3867,2026-01-27 20:39:00,Comprobar_Antecedentes,API,1
C_3867,2026-01-27 20:44:00,Aprobacion_Automatica,Sistema,0
C_3867,2026-01-27 20:49:00,Emitir_Transferencia,Banco,5
C_3868,2026-01-27 20:40:00,Recibir_Solicitud,Sistema,0
C_3868,2026-01-27 20:45:00,Verificacion_Automatica,API,2
C_3868,2026-01-27 20:47:00,Comprobar_Antecedentes,API,1
C_3868,2026-01-27 20:49:00,Calculo_Scoring,API,1
C_3868,2026-01-27 20:54:00,Requiere_Revision_Manual,Sistema,0
C_3868,2026-01-27 22:54:00,Analisis_Riesgo_Manual,Empleado,50
C_3868,2026-01-27 23:24:00,Aprobacion_Manual,Empleado,0
C_3869,2026-01-27 20:50:00,Recibir_Solicitud,Sistema,0
C_3869,2026-01-27 20:55:00,Verificacion_Automatica,API,2
C_3869,2026-01-27 20:57:00,Comprobar_Antecedentes,API,1
C_3869,2026-01-27 20:59:00,Calculo_Scoring,API,1
C_3869,2026-01-27 21:04:00,Aprobacion_Automatica,Sistema,0
C_3869,2026-01-27 21:09:00,Emitir_Transferencia,Banco,5
C_3870,2026-01-27 21:00:00,Recibir_Solicitud,Sistema,0
C_3870,2026-01-27 21:05:00,Verificacion_Automatica,API,2
C_3870,2026-01-27 21:07:00,Comprobar_Antecedentes,API,1
C_3870,2026-01-27 21:09:00,Calculo_Scoring,API,1
C_3870,2026-01-27 21:14:00,Requiere_Revision_Manual,Sistema,0
C_3870,2026-01-27 23:14:00,Analisis_Riesgo_Manual,Empleado,50
C_3870,2026-01-27 23:44:00,Aprobacion_Manual,Empleado,0
C_3871,2026-01-27 21:10:00,Recibir_Solicitud,Sistema,0
C_3871,2026-01-27 21:15:00,Verificacion_Automatica,API,2
C_3871,2026-01-27 21:17:00,Calculo_Scoring,API,1
C_3871,2026-01-27 21:19:00,Comprobar_Antecedentes,API,1
C_3871,2026-01-27 21:24:00,Requiere_Revision_Manual,Sistema,0
C_3871,2026-01-27 23:24:00,Analisis_Riesgo_Manual,Empleado,50
C_3871,2026-01-27 23:54:00,Rechazo_Manual,Empleado,0
C_3872,2026-01-27 21:20:00,Recibir_Solicitud,Sistema,0
C_3872,2026-01-27 21:25:00,Verificacion_Automatica,API,2
C_3872,2026-01-27 21:27:00,Calculo_Scoring,API,1
C_3872,2026-01-27 21:29:00,Comprobar_Antecedentes,API,1
C_3872,2026-01-27 21:34:00,Requiere_Revision_Manual,Sistema,0
C_3872,2026-01-27 23:34:00,Analisis_Riesgo_Manual,Empleado,50
C_3872,2026-01-28 00:04:00,Rechazo_Manual,Empleado,0
C_3873,2026-01-27 21:30:00,Recibir_Solicitud,Sistema,0
C_3873,2026-01-27 21:35:00,Verificacion_Automatica,API,2
C_3873,2026-01-27 21:37:00,Calculo_Scoring,API,1
C_3873,2026-01-27 21:39:00,Comprobar_Antecedentes,API,1
C_3873,2026-01-27 21:44:00,Aprobacion_Automatica,Sistema,0
C_3873,2026-01-27 21:49:00,Emitir_Transferencia,Banco,5
C_3874,2026-01-27 21:40:00,Recibir_Solicitud,Sistema,0
C_3874,2026-01-27 21:45:00,Verificacion_Automatica,API,2
C_3874,2026-01-27 21:47:00,Comprobar_Antecedentes,API,1
C_3874,2026-01-27 21:49:00,Calculo_Scoring,API,1
C_3874,2026-01-27 21:54:00,Aprobacion_Automatica,Sistema,0
C_3874,2026-01-27 21:59:00,Emitir_Transferencia,Banco,5
C_3875,2026-01-27 21:50:00,Recibir_Solicitud,Sistema,0
C_3875,2026-01-27 21:55:00,Verificacion_Automatica,API,2
C_3875,2026-01-27 21:57:00,Comprobar_Antecedentes,API,1
C_3875,2026-01-27 21:59:00,Calculo_Scoring,API,1
C_3875,2026-01-27 22:04:00,Aprobacion_Automatica,Sistema,0
C_3875,2026-01-27 22:09:00,Emitir_Transferencia,Banco,5
C_3876,2026-01-27 22:00:00,Recibir_Solicitud,Sistema,0
C_3876,2026-01-27 22:05:00,Verificacion_Automatica,API,2
C_3876,2026-01-27 22:07:00,Comprobar_Antecedentes,API,1
C_3876,2026-01-27 22:09:00,Calculo_Scoring,API,1
C_3876,2026-01-27 22:14:00,Aprobacion_Automatica,Sistema,0
C_3876,2026-01-27 22:19:00,Emitir_Transferencia,Banco,5
C_3877,2026-01-27 22:10:00,Recibir_Solicitud,Sistema,0
C_3877,2026-01-27 22:15:00,Verificacion_Automatica,API,2
C_3877,2026-01-27 22:17:00,Comprobar_Antecedentes,API,1
C_3877,2026-01-27 22:19:00,Calculo_Scoring,API,1
C_3877,2026-01-27 22:24:00,Aprobacion_Automatica,Sistema,0
C_3877,2026-01-27 22:29:00,Emitir_Transferencia,Banco,5
C_3878,2026-01-27 22:20:00,Recibir_Solicitud,Sistema,0
C_3878,2026-01-27 22:25:00,Verificacion_Automatica,API,2
C_3878,2026-01-27 22:27:00,Comprobar_Antecedentes,API,1
C_3878,2026-01-27 22:29:00,Calculo_Scoring,API,1
C_3878,2026-01-27 22:34:00,Aprobacion_Automatica,Sistema,0
C_3878,2026-01-27 22:39:00,Emitir_Transferencia,Banco,5
C_3879,2026-01-27 22:30:00,Recibir_Solicitud,Sistema,0
C_3879,2026-01-27 22:35:00,Verificacion_Automatica,API,2
C_3879,2026-01-27 22:37:00,Calculo_Scoring,API,1
C_3879,2026-01-27 22:39:00,Comprobar_Antecedentes,API,1
C_3879,2026-01-27 22:44:00,Requiere_Revision_Manual,Sistema,0
C_3879,2026-01-28 00:44:00,Analisis_Riesgo_Manual,Empleado,50
C_3879,2026-01-28 01:14:00,Aprobacion_Manual,Empleado,0
C_3880,2026-01-27 22:40:00,Recibir_Solicitud,Sistema,0
C_3880,2026-01-27 22:45:00,Verificacion_Automatica,API,2
C_3880,2026-01-27 22:47:00,Comprobar_Antecedentes,API,1
C_3880,2026-01-27 22:49:00,Calculo_Scoring,API,1
C_3880,2026-01-27 22:54:00,Requiere_Revision_Manual,Sistema,0
C_3880,2026-01-28 00:54:00,Analisis_Riesgo_Manual,Empleado,50
C_3880,2026-01-28 01:24:00,Aprobacion_Manual,Empleado,0
C_3881,2026-01-27 22:50:00,Recibir_Solicitud,Sistema,0
C_3881,2026-01-27 22:55:00,Verificacion_Automatica,API,2
C_3881,2026-01-27 22:57:00,Calculo_Scoring,API,1
C_3881,2026-01-27 22:59:00,Comprobar_Antecedentes,API,1
C_3881,2026-01-27 23:04:00,Requiere_Revision_Manual,Sistema,0
C_3881,2026-01-28 01:04:00,Analisis_Riesgo_Manual,Empleado,50
C_3881,2026-01-28 01:34:00,Aprobacion_Manual,Empleado,0
C_3882,2026-01-27 23:00:00,Recibir_Solicitud,Sistema,0
C_3882,2026-01-27 23:05:00,Verificacion_Automatica,API,2
C_3882,2026-01-27 23:07:00,Comprobar_Antecedentes,API,1
C_3882,2026-01-27 23:09:00,Calculo_Scoring,API,1
C_3882,2026-01-27 23:14:00,Aprobacion_Automatica,Sistema,0
C_3882,2026-01-27 23:19:00,Emitir_Transferencia,Banco,5
C_3883,2026-01-27 23:10:00,Recibir_Solicitud,Sistema,0
C_3883,2026-01-27 23:15:00,Verificacion_Automatica,API,2
C_3883,2026-01-27 23:17:00,Calculo_Scoring,API,1
C_3883,2026-01-27 23:19:00,Comprobar_Antecedentes,API,1
C_3883,2026-01-27 23:24:00,Aprobacion_Automatica,Sistema,0
C_3883,2026-01-27 23:29:00,Emitir_Transferencia,Banco,5
C_3884,2026-01-27 23:20:00,Recibir_Solicitud,Sistema,0
C_3884,2026-01-27 23:25:00,Verificacion_Automatica,API,2
C_3884,2026-01-27 23:27:00,Calculo_Scoring,API,1
C_3884,2026-01-27 23:29:00,Comprobar_Antecedentes,API,1
C_3884,2026-01-27 23:34:00,Aprobacion_Automatica,Sistema,0
C_3884,2026-01-27 23:39:00,Emitir_Transferencia,Banco,5
C_3885,2026-01-27 23:30:00,Recibir_Solicitud,Sistema,0
C_3885,2026-01-27 23:35:00,Verificacion_Automatica,API,2
C_3885,2026-01-27 23:37:00,Calculo_Scoring,API,1
C_3885,2026-01-27 23:39:00,Comprobar_Antecedentes,API,1
C_3885,2026-01-27 23:44:00,Aprobacion_Automatica,Sistema,0
C_3885,2026-01-27 23:49:00,Emitir_Transferencia,Banco,5
C_3886,2026-01-27 23:40:00,Recibir_Solicitud,Sistema,0
C_3886,2026-01-27 23:45:00,Verificacion_Automatica,API,2
C_3886,2026-01-27 23:47:00,Calculo_Scoring,API,1
C_3886,2026-01-27 23:49:00,Comprobar_Antecedentes,API,1
C_3886,2026-01-27 23:54:00,Aprobacion_Automatica,Sistema,0
C_3886,2026-01-27 23:59:00,Emitir_Transferencia,Banco,5
C_3887,2026-01-27 23:50:00,Recibir_Solicitud,Sistema,0
C_3887,2026-01-27 23:55:00,Verificacion_Automatica,API,2
C_3887,2026-01-27 23:57:00,Comprobar_Antecedentes,API,1
C_3887,2026-01-27 23:59:00,Calculo_Scoring,API,1
C_3887,2026-01-28 00:04:00,Aprobacion_Automatica,Sistema,0
C_3887,2026-01-28 00:09:00,Emitir_Transferencia,Banco,5
C_3888,2026-01-28 00:00:00,Recibir_Solicitud,Sistema,0
C_3888,2026-01-28 00:05:00,Verificacion_Automatica,API,2
C_3888,2026-01-28 00:07:00,Calculo_Scoring,API,1
C_3888,2026-01-28 00:09:00,Comprobar_Antecedentes,API,1
C_3888,2026-01-28 00:14:00,Aprobacion_Automatica,Sistema,0
C_3888,2026-01-28 00:19:00,Emitir_Transferencia,Banco,5
C_3889,2026-01-28 00:10:00,Recibir_Solicitud,Sistema,0
C_3889,2026-01-28 00:15:00,Verificacion_Automatica,API,2
C_3889,2026-01-28 00:17:00,Comprobar_Antecedentes,API,1
C_3889,2026-01-28 00:19:00,Calculo_Scoring,API,1
C_3889,2026-01-28 00:24:00,Requiere_Revision_Manual,Sistema,0
C_3889,2026-01-28 02:24:00,Analisis_Riesgo_Manual,Empleado,50
C_3889,2026-01-28 02:54:00,Rechazo_Manual,Empleado,0
C_3890,2026-01-28 00:20:00,Recibir_Solicitud,Sistema,0
C_3890,2026-01-28 00:25:00,Verificacion_Automatica,API,2
C_3890,2026-01-28 00:27:00,Comprobar_Antecedentes,API,1
C_3890,2026-01-28 00:29:00,Calculo_Scoring,API,1
C_3890,2026-01-28 00:34:00,Aprobacion_Automatica,Sistema,0
C_3890,2026-01-28 00:39:00,Emitir_Transferencia,Banco,5
C_3891,2026-01-28 00:30:00,Recibir_Solicitud,Sistema,0
C_3891,2026-01-28 00:35:00,Verificacion_Automatica,API,2
C_3891,2026-01-28 00:37:00,Calculo_Scoring,API,1
C_3891,2026-01-28 00:39:00,Comprobar_Antecedentes,API,1
C_3891,2026-01-28 00:44:00,Requiere_Revision_Manual,Sistema,0
C_3891,2026-01-28 02:44:00,Analisis_Riesgo_Manual,Empleado,50
C_3891,2026-01-28 03:14:00,Aprobacion_Manual,Empleado,0
C_3892,2026-01-28 00:40:00,Recibir_Solicitud,Sistema,0
C_3892,2026-01-28 00:45:00,Verificacion_Automatica,API,2
C_3892,2026-01-28 00:47:00,Calculo_Scoring,API,1
C_3892,2026-01-28 00:49:00,Comprobar_Antecedentes,API,1
C_3892,2026-01-28 00:54:00,Aprobacion_Automatica,Sistema,0
C_3892,2026-01-28 00:59:00,Emitir_Transferencia,Banco,5
C_3893,2026-01-28 00:50:00,Recibir_Solicitud,Sistema,0
C_3893,2026-01-28 00:55:00,Verificacion_Automatica,API,2
C_3893,2026-01-28 00:57:00,Calculo_Scoring,API,1
C_3893,2026-01-28 00:59:00,Comprobar_Antecedentes,API,1
C_3893,2026-01-28 01:04:00,Requiere_Revision_Manual,Sistema,0
C_3893,2026-01-28 03:04:00,Analisis_Riesgo_Manual,Empleado,50
C_3893,2026-01-28 03:34:00,Rechazo_Manual,Empleado,0
C_3894,2026-01-28 01:00:00,Recibir_Solicitud,Sistema,0
C_3894,2026-01-28 01:05:00,Verificacion_Automatica,API,2
C_3894,2026-01-28 01:07:00,Comprobar_Antecedentes,API,1
C_3894,2026-01-28 01:09:00,Calculo_Scoring,API,1
C_3894,2026-01-28 01:14:00,Requiere_Revision_Manual,Sistema,0
C_3894,2026-01-28 03:14:00,Analisis_Riesgo_Manual,Empleado,50
C_3894,2026-01-28 03:44:00,Aprobacion_Manual,Empleado,0
C_3895,2026-01-28 01:10:00,Recibir_Solicitud,Sistema,0
C_3895,2026-01-28 01:15:00,Verificacion_Automatica,API,2
C_3895,2026-01-28 01:17:00,Calculo_Scoring,API,1
C_3895,2026-01-28 01:19:00,Comprobar_Antecedentes,API,1
C_3895,2026-01-28 01:24:00,Requiere_Revision_Manual,Sistema,0
C_3895,2026-01-28 03:24:00,Analisis_Riesgo_Manual,Empleado,50
C_3895,2026-01-28 03:54:00,Rechazo_Manual,Empleado,0
C_3896,2026-01-28 01:20:00,Recibir_Solicitud,Sistema,0
C_3896,2026-01-28 01:25:00,Verificacion_Automatica,API,2
C_3896,2026-01-28 01:27:00,Calculo_Scoring,API,1
C_3896,2026-01-28 01:29:00,Comprobar_Antecedentes,API,1
C_3896,2026-01-28 01:34:00,Aprobacion_Automatica,Sistema,0
C_3896,2026-01-28 01:39:00,Emitir_Transferencia,Banco,5
C_3897,2026-01-28 01:30:00,Recibir_Solicitud,Sistema,0
C_3897,2026-01-28 01:35:00,Verificacion_Automatica,API,2
C_3897,2026-01-28 01:37:00,Calculo_Scoring,API,1
C_3897,2026-01-28 01:39:00,Comprobar_Antecedentes,API,1
C_3897,2026-01-28 01:44:00,Requiere_Revision_Manual,Sistema,0
C_3897,2026-01-28 03:44:00,Analisis_Riesgo_Manual,Empleado,50
C_3897,2026-01-28 04:14:00,Aprobacion_Manual,Empleado,0
C_3898,2026-01-28 01:40:00,Recibir_Solicitud,Sistema,0
C_3898,2026-01-28 01:45:00,Verificacion_Automatica,API,2
C_3898,2026-01-28 01:47:00,Comprobar_Antecedentes,API,1
C_3898,2026-01-28 01:49:00,Calculo_Scoring,API,1
C_3898,2026-01-28 01:54:00,Aprobacion_Automatica,Sistema,0
C_3898,2026-01-28 01:59:00,Emitir_Transferencia,Banco,5
C_3899,2026-01-28 01:50:00,Recibir_Solicitud,Sistema,0
C_3899,2026-01-28 01:55:00,Verificacion_Automatica,API,2
C_3899,2026-01-28 01:57:00,Comprobar_Antecedentes,API,1
C_3899,2026-01-28 01:59:00,Calculo_Scoring,API,1
C_3899,2026-01-28 02:04:00,Aprobacion_Automatica,Sistema,0
C_3899,2026-01-28 02:09:00,Emitir_Transferencia,Banco,5
C_3900,2026-01-28 02:00:00,Recibir_Solicitud,Sistema,0
C_3900,2026-01-28 02:05:00,Verificacion_Automatica,API,2
C_3900,2026-01-28 02:07:00,Comprobar_Antecedentes,API,1
C_3900,2026-01-28 02:09:00,Calculo_Scoring,API,1
C_3900,2026-01-28 02:14:00,Aprobacion_Automatica,Sistema,0
C_3900,2026-01-28 02:19:00,Emitir_Transferencia,Banco,5
C_3901,2026-01-28 02:10:00,Recibir_Solicitud,Sistema,0
C_3901,2026-01-28 02:15:00,Verificacion_Automatica,API,2
C_3901,2026-01-28 02:17:00,Calculo_Scoring,API,1
C_3901,2026-01-28 02:19:00,Comprobar_Antecedentes,API,1
C_3901,2026-01-28 02:24:00,Aprobacion_Automatica,Sistema,0
C_3901,2026-01-28 02:29:00,Emitir_Transferencia,Banco,5
C_3902,2026-01-28 02:20:00,Recibir_Solicitud,Sistema,0
C_3902,2026-01-28 02:25:00,Verificacion_Automatica,API,2
C_3902,2026-01-28 02:27:00,Calculo_Scoring,API,1
C_3902,2026-01-28 02:29:00,Comprobar_Antecedentes,API,1
C_3902,2026-01-28 02:34:00,Requiere_Revision_Manual,Sistema,0
